Label,Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
train-2,local,atacseq,246400,MERGED_LIB_MACS2,11541954,592,205.8,11837440,10966586,3631352,6,0,1306624,18079744,16106127360,11837440,3584797,3584797,46147968
train-2,local,atacseq,246400,MERGED_LIB_PICARD_METRICS,11541954,14031,155.4,1061224448,3198262564,759120,6,0,819200,19848966144,16106127360,1061224448,3161191562,3161191562,46147968
train-2,local,atacseq,3941000,MERGED_LIB_PLOTPROFILE,184822214,687818,685.2,1523638272,2232838274,546595870,8,11194368,249532416,2218184704,16106127360,2196602880,10144555,10144555,738129168
train-2,local,atacseq,3941000,MERGED_LIB_ATAQV,184822214,5502,193.8,98525184,993335915,209160,6,147345408,208896,488296448,16106127360,98525184,145558546,145558546,738129168
train-2,local,atacseq,3941000,MERGED_LIB_MACS2_ANNOTATE,184822214,102293,99.5,1319297024,905207987,204541096,6,146321408,204550144,1331130368,16106127360,1319297024,3299671671,3299671671,738129168
train-2,local,atacseq,123200,MERGED_LIB_PLOTPROFILE,5762765,604300,756.7,1509470208,1300685556,342426288,8,0,42831872,2251067392,16106127360,2158972928,8214439,8214439,23073168
train-2,local,atacseq,123200,MERGED_LIB_ATAQV,5762765,720,197.3,8396800,140450010,207954,6,6725632,204800,14102528,16106127360,8396800,8853928,8853928,23073168
train-2,local,atacseq,123200,MERGED_LIB_MACS2_ANNOTATE,5762765,101885,100.0,1319444480,905207979,204541089,6,0,204550144,1331130368,16106127360,1319444480,3299671671,3299671671,23073168
train-2,local,atacseq,15763400,MERGED_LIB_ATAQV,738409258,18951,154.2,107274240,1633625477,1270194,6,535855104,1269760,498634752,16106127360,107274240,538998079,538998079,2952407568
train-2,local,atacseq,15763400,MERGED_LIB_MACS2_ANNOTATE,738409258,103062,99.9,1345757184,914111369,210872780,6,4096,210894848,1357238272,16106127360,1345757184,3300685544,3300685544,2952407568
train-2,local,atacseq,15763400,MERGED_LIB_PLOTPROFILE,738409258,692648,672.8,1510658048,2287629256,592414993,8,0,295735296,2214449152,16106127360,2149724160,16223581,16223581,2952407568
train-2,local,atacseq,61600,MERGED_LIB_ATAQV,2878279,537,181.2,8564736,91912943,207780,6,4169728,204800,14102528,16106127360,8564736,6300129,6300129,11535968
train-2,local,atacseq,61600,MERGED_LIB_MACS2_ANNOTATE,2878279,101603,100.0,1257156608,905207977,204541087,6,0,204550144,1268609024,16106127360,1305235456,3299671671,3299671671,11535968
train-2,local,atacseq,61600,MERGED_LIB_PLOTPROFILE,2878279,604678,764.6,1535520768,975796655,321373836,8,0,23699456,2262609920,16106127360,2223083520,8164346,8164346,11535968
train-2,local,atacseq,1970600,MERGED_LIB_PLOTPROFILE,92352505,660915,700.0,1513222144,2280593139,512270133,8,0,214798336,2233974784,16106127360,2216030208,9341842,9341842,369082368
train-2,local,atacseq,1970600,MERGED_LIB_ATAQV,92352505,3396,234.2,79650816,780631475,208969,6,74792960,204800,484818944,16106127360,79650816,76921644,76921644,369082368
train-2,local,atacseq,1970600,MERGED_LIB_MACS2_ANNOTATE,92352505,101851,99.5,1261121536,905207984,204541094,6,4096,204550144,1272524800,16106127360,1305563136,3299671671,3299671671,369082368
train-2,local,atacseq,7881800,MERGED_LIB_PLOTPROFILE,369565475,691797,674.4,1512341504,2329594684,570021626,8,0,273195008,2203766784,16106127360,2174963712,12938729,12938729,1476221968
train-2,local,atacseq,7881800,MERGED_LIB_ATAQV,369565475,10239,172.7,115032064,1229457628,331197,6,276537344,327680,492933120,16106127360,115032064,278774053,278774053,1476221968
train-2,local,atacseq,7881800,MERGED_LIB_MACS2_ANNOTATE,369565475,101596,99.8,1262796800,906162966,205222356,6,0,205242368,1274122240,16106127360,1308221440,3299780599,3299780599,1476221968
train-2,local,atacseq,492800,MERGED_LIB_PLOTPROFILE,23086830,637035,732.6,1521139712,2157046222,417712307,8,0,119078912,2231709696,16106127360,2173874176,8449994,8449994,92297568
train-2,local,atacseq,492800,MERGED_LIB_ATAQV,23086830,1497,237.7,41086976,367240403,208472,6,21114880,204800,479240192,16106127360,41086976,23245681,23245681,92297568
train-2,local,atacseq,492800,MERGED_LIB_MACS2_ANNOTATE,23086830,101970,100.0,1319456768,905207981,204541092,6,0,204550144,1331130368,16106127360,1319456768,3299671671,3299671671,92297568
train-2,local,atacseq,31526800,MERGED_LIB_PLOTPROFILE,1475930673,702912,674.3,1506291712,2264558120,612617034,8,536576,316006400,2204598272,16106127360,2080858112,27785878,27785878,5904815968
train-2,local,atacseq,31526800,MERGED_LIB_ATAQV,1475930673,35989,141.5,119226368,2534880050,1325137,6,1047150592,1323008,504766464,16106127360,119226368,1047166625,1047166625,5904815968
train-2,local,atacseq,31526800,MERGED_LIB_MACS2_ANNOTATE,1475930673,103214,99.7,1341386752,914490123,211146284,6,3645440,211169280,1352814592,16106127360,1341386752,3300723496,3300723496,5904815968
test,local,atacseq,63053586,MERGED_LIB_PLOTPROFILE,2402740257,697137,666.2,1537695744,2246968639,634923393,8,22794240,338337792,2248384512,16106127360,2187583488,40503881,40503881,11809629756
test,local,atacseq,63053586,MERGED_LIB_ATAQV,2402740257,72841,142.1,119885824,4707052218,2750417,6,2037874688,2748416,521859072,16106127360,119885824,2040002557,2040002557,11809629756
test,local,atacseq,63053586,MERGED_LIB_MACS2_ANNOTATE,2402740257,104506,100.0,1379880960,926659284,219774514,6,0,219799552,1391636480,16106127360,1379880960,3302096806,3302096806,11809629756
train-2,local,atacseq,985400,MERGED_LIB_PLOTPROFILE,46156368,650280,714.8,1493676032,2206020271,467241962,8,524288,169209856,2222481408,16106127360,2100097024,8657130,8657130,184559168
train-2,local,atacseq,985400,MERGED_LIB_ATAQV,46156368,2317,236.7,58167296,565703581,208774,6,39366656,204800,481284096,16106127360,58167296,41497964,41497964,184559168
train-2,local,atacseq,985400,MERGED_LIB_MACS2_ANNOTATE,46156368,101834,100.0,1319256064,905207983,204541093,6,0,204550144,1331130368,16106127360,1319256064,3299671671,3299671671,184559168
train-2,local,atacseq,246400,MERGED_LIB_PLOTPROFILE,11541954,623994,742.1,1538846720,1939243159,373180621,8,172032,73977856,2236186624,16106127360,2183647232,8267477,8267477,46147968
train-2,local,atacseq,246400,MERGED_LIB_ATAQV,11541954,1034,212.8,8564736,224080274,208190,6,11649024,204800,14102528,16106127360,8564736,13774504,13774504,46147968
train-2,local,atacseq,246400,MERGED_LIB_MACS2_ANNOTATE,11541954,103019,100.0,1311277056,905207982,204541091,6,0,204550144,1322610688,16106127360,1311277056,3299671671,3299671671,46147968
